Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
81.25,81.25,81.25,81.25
81.25,81.25,81.25,81.25
81.25,81.25,81.25,81.25
81.25,81.25,81.25,81.25
81.25,81.25,81.25,81.25
81.25,81.25,81.25,81.2142857142857
81.25,81.25,81.125,81.1785714285714
81.25,81.25,81,81.1428571428571
81,81.2219085693359,81,81.1071428571429
81,81.1994018554688,81,81.0714285714286
81,81.1809616088867,81,81.0357142857143
81,81.1655654907227,81,81
81,81.1525115966797,81,81
81,81.1413040161133,81,81
81,81.1315689086914,81,81
80.75,81.106803894043,81,81
81,81.1002502441406,81,81.0357142857143
81,81.0944061279297,81,81.0714285714286
81.25,81.1030426025391,81,81.1071428571429
81,81.0975799560547,81.125,81.1428571428571
81.25,81.1053237915039,81.25,81.1785714285714
81.25,81.1123886108398,81.25,81.2142857142857
81.25,81.1188583374023,81.25,81.25
81.25,81.1248016357422,81.25,81.25
81.25,81.1302871704102,81.25,81.25
81.25,81.135368347168,81.25,81.25
81.25,81.1400909423828,81.25,81.25
81.25,81.1444854736328,81.25,81.25
81.25,81.1485977172852,81.25,81.25
81.25,81.1524429321289,81.25,81.25
81.25,81.1560516357422,81.25,81.25
81.25,81.1594467163086,81.25,81.25
81.25,81.1626510620117,81.25,81.25
81.25,81.1656723022461,81.25,81.25
81.25,81.1685333251953,81.25,81.25
81.25,81.1712417602539,81.25,81.25
81.25,81.1738128662109,81.25,81.25
81.25,81.1762619018555,81.25,81.2142857142857
81.25,81.1785888671875,81.25,81.2142857142857
81.25,81.1808090209961,81.25,81.2142857142857
81,81.1752700805664,81.25,81.2142857142857
81,81.1699829101562,81.25,81.2142857142857
81,81.164924621582,81.25,81.2142857142857
81.25,81.1674270629883,81.25,81.2142857142857
81.25,81.1698226928711,81.25,81.2142857142857
81.25,81.172119140625,81.25,81.2083333333333
81.25,81.1743240356445,81.25,81.2142857142857
81.25,81.1764450073242,81.25,81.25
81.25,81.1784820556641,81.25,81.25
81.25,81.1804428100586,81.25,81.25
