Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
78.25,78.25,78,78.125
78.25,78.25,78,78.1
78,78.1665954589844,78,78.0833333333333
78.25,78.1874847412109,78,78.0714285714286
78,78.1498718261719,78,78.0416666666667
78,78.1247787475586,78,78.0357142857143
77.75,78.0708923339844,78,78
78,78.0619506835938,78,78
78,78.0549926757812,78,78
78,78.0494155883789,78,78
78,78.0448455810547,78,78
78,78.0410308837891,78,78
78,78.0377960205078,78,78
78,78.0350189208984,78,78
78.25,78.0498352050781,78,78
78,78.0466003417969,78,78.0357142857143
78,78.0437393188477,78,78.0357142857143
78.25,78.0557632446289,78,78.0357142857143
78,78.0526657104492,78,78.0357142857143
78,78.0498733520508,78,78
78.25,78.0600433349609,78,77.9285714285714
78,78.0571136474609,78,77.8571428571429
77.75,78.0426788330078,78,77.75
77.75,78.0294036865234,78,77.6785714285714
77.25,77.9952392578125,78,77.6428571428571
77.5,77.9742126464844,77.875,77.6428571428571
77.25,77.9443893432617,77.875,77.6428571428571
77.25,77.9166030883789,77.875,77.6428571428571
77.5,77.9003829956055,77.75,77.6071428571429
77.75,77.8946762084961,77.75,77.5714285714286
78.25,77.907829284668,77.75,77.6785714285714
78.25,77.9202041625977,77.75,77.75
78,77.9230270385742,77.75,77.7857142857143
77.5,77.9083786010742,77.875,77.8571428571429
77.5,77.8945236206055,78,77.9285714285714
78,77.8980331420898,78,77.9642857142857
78,77.9013671875,78,77.9642857142857
77.75,77.8965072631836,78,77.9642857142857
78,77.899772644043,78,77.9642857142857
78,77.9028854370117,78,78.0357142857143
78,77.9058609008789,78.125,78.0714285714286
78,77.9086990356445,78,78.1071428571429
78.25,77.9188613891602,78,78.1428571428571
78.25,77.9285888671875,78,78.1785714285714
78.25,77.9379119873047,78.125,78.2142857142857
78.25,77.9468612670898,78.25,78.25
78.25,77.955451965332,78.25,78.2857142857143
78.25,77.9637069702148,78.25,78.2916666666667
78.5,77.9785842895508,78.25,78.3
78.5,77.9929046630859,78.25,78.3125
