Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
78.25,78.25,78.25,78.25
78.5,78.3750305175781,78.25,78.25
78.25,78.3333206176758,78.25,78.25
78.25,78.3124542236328,78.25,78.25
78.25,78.2999267578125,78.25,78.25
78.25,78.2915649414062,78.25,78.25
78.25,78.2855911254883,78.25,78.25
78.25,78.2811050415039,78.25,78.25
78.25,78.2776107788086,78.25,78.25
78.25,78.2748107910156,78.25,78.25
78.25,78.2725143432617,78.25,78.25
78.25,78.2705993652344,78.25,78.25
78.25,78.2689743041992,78.25,78.25
78.25,78.267578125,78.25,78.25
78.5,78.2835922241211,78.25,78.25
78.25,78.2814102172852,78.25,78.2857142857143
78.5,78.2948303222656,78.25,78.3214285714286
78.25,78.2922210693359,78.25,78.3571428571429
78.25,78.2898788452148,78.375,78.3928571428571
78.25,78.2877655029297,78.5,78.4285714285714
78.5,78.2985534667969,78.5,78.4285714285714
78.5,78.3083877563477,78.5,78.4642857142857
78.5,78.3173904418945,78.5,78.5
78.5,78.3256683349609,78.5,78.5357142857143
78.75,78.3442687988281,78.5,78.5357142857143
78.5,78.3508834838867,78.5,78.5357142857143
78.75,78.367317199707,78.5,78.5357142857143
78.75,78.3826293945312,78.5,78.5
78.5,78.3871994018555,78.5,78.4642857142857
78.5,78.3914794921875,78.5,78.4285714285714
78.25,78.3862457275391,78.5,78.3571428571429
78.25,78.3813171386719,78.5,78.3571428571429
78.25,78.3766708374023,78.5,78.3571428571429
78.25,78.3722839355469,78.5,78.3571428571429
78.25,78.3681335449219,78.5,78.3571428571429
78.25,78.3642044067383,78.5,78.3928571428571
78.5,78.3686447143555,78.5,78.4642857142857
78.5,78.3728637695312,78.5,78.5357142857143
78.75,78.3847732543945,78.5,78.6071428571429
79,78.4039001464844,78.625,78.6785714285714
78.75,78.4144973754883,78.75,78.6785714285714
78.75,78.4246215820312,78.75,78.7142857142857
79,78.4417495727539,78.75,78.7857142857143
78.75,78.4508056640625,78.75,78.8214285714286
78.75,78.4594879150391,78.75,78.8571428571429
78.5,78.4606475830078,78.75,78.8333333333333
78.75,78.4688491821289,78.75,78.8571428571429
79,78.4837417602539,78.75,78.875
79,78.4980621337891,78.75,78.85
79,78.511848449707,78.75,78.875
