Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
78.25,78.25,78.25,78.25
78.5,78.3750305175781,78.25,78.25
78.25,78.3333206176758,78.25,78.2083333333333
78.25,78.3124542236328,78.25,78.2142857142857
78.25,78.2999267578125,78.125,78.2083333333333
78,78.2497100830078,78,78.1785714285714
78.25,78.2497482299805,78,78.1071428571429
78,78.2182540893555,78,78.0357142857143
78.25,78.2218246459961,77.875,77.9642857142857
77.75,78.1739730834961,77.75,77.8571428571429
77.75,78.1347579956055,77.75,77.75
77.5,78.0807495117188,77.75,77.6785714285714
77.5,78.0349655151367,77.75,77.6428571428571
77.75,78.0140228271484,77.625,77.6071428571429
77.5,77.9786071777344,77.5,77.5714285714286
77.5,77.9475479125977,77.5,77.5357142857143
77.5,77.9200744628906,77.5,77.5
77.75,77.9101638793945,77.5,77.5
77.5,77.8873901367188,77.5,77.5
77.5,77.8668441772461,77.5,77.5
77.5,77.8481979370117,77.5,77.5
77.5,77.8311996459961,77.5,77.5357142857143
77.5,77.8156356811523,77.5,77.5714285714286
77.5,77.8013229370117,77.625,77.5714285714286
77.5,77.7881164550781,77.625,77.6071428571429
77.75,77.7864990234375,77.75,77.6428571428571
77.75,77.7849960327148,77.75,77.6785714285714
78,77.7936019897461,77.75,77.7142857142857
77.75,77.7919006347656,77.75,77.75
77.75,77.7903137207031,77.75,77.75
77.75,77.788818359375,77.75,77.75
77.75,77.7874145507812,77.75,77.7857142857143
77.75,77.7860946655273,77.75,77.8214285714286
77.75,77.7848434448242,77.75,77.7857142857143
77.75,77.7836608886719,77.75,77.8214285714286
78,77.7908630371094,77.75,77.8571428571429
78,77.7976989746094,77.75,77.8928571428571
78,77.80419921875,77.75,77.9285714285714
77.75,77.802490234375,77.75,77.9642857142857
78,77.8086318969727,77.75,77.9642857142857
78,77.8144912719727,77.875,77.9642857142857
78,77.8200912475586,78,77.9285714285714
78,77.8254470825195,78,77.8928571428571
78.25,77.8379211425781,78,77.8928571428571
77.75,77.8353729248047,78,77.9285714285714
77.75,77.8329238891602,78,77.9166666666667
77.75,77.8305740356445,78,77.8928571428571
77.75,77.8283157348633,78,77.875
78,77.8330764770508,78,77.85
78,77.8376617431641,78,77.8125
