Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
87.25,87.25,86.625,86.5
87,87.1249694824219,86.75,86.5
86.5,86.9164733886719,86.75,86.5416666666667
86,86.6869506835938,86.75,86.6071428571429
85.75,86.4990005493164,86.75,86.7083333333333
86.5,86.4991683959961,86.75,86.7857142857143
86.5,86.4992904663086,86.75,86.7142857142857
86.75,86.5308990478516,86.75,86.6428571428571
87,86.583610534668,86.75,86.6785714285714
87.25,86.6511917114258,86.75,86.7142857142857
87.25,86.7065734863281,86.75,86.75
86.75,86.7102661132812,86.75,86.7857142857143
86.5,86.6936874389648,86.75,86.8571428571429
86.75,86.6978302001953,86.75,86.9285714285714
86.75,86.7014236450195,86.875,87.0357142857143
86.75,86.7045745849609,87.125,87.1428571428571
86.75,86.7073593139648,87.125,87.2857142857143
87.75,86.7681198120117,87.125,87.3928571428571
88,86.8365097045898,87.125,87.5357142857143
88.5,86.9247512817383,87.125,87.6071428571429
88.25,86.9921035766602,87,87.6071428571429
88.25,87.0535125732422,86.875,87.6071428571429
87.5,87.0745010375977,87,87.6428571428571
87.75,87.1051330566406,87.125,87.5
87.25,87.1114807128906,87.375,87.3571428571429
86.25,87.0749053955078,87.375,87.1071428571429
86.75,87.0615234375,87.375,87.1071428571429
87,87.0590591430664,87.375,87.1071428571429
86.5,87.0372924804688,87.125,87.1071428571429
87,87.0358810424805,87,87
85.75,86.98828125,87,86.9285714285714
88.25,87.0339050292969,86.875,86.9285714285714
88,87.0680694580078,86.75,86.8928571428571
87.5,87.0830230712891,86.75,86.7142857142857
87,87.080207824707,86.75,86.5714285714286
86.75,87.0692138671875,86.625,86.5
86.5,87.0506134033203,86.625,86.6071428571429
85.5,87.0008163452148,86.5,86.5357142857143
85.25,86.9455184936523,86.5,86.5357142857143
85.25,86.8928070068359,86.5,86.4642857142857
86.5,86.8807754516602,86.5,86.3571428571429
86.5,86.8692855834961,86.5,86.3214285714286
87,86.873176574707,86.5,86.3214285714286
87,86.8768997192383,86.5,86.5357142857143
86.5,86.865966796875,86.5,86.6428571428571
86.25,86.8483123779297,86.5,86.6666666666667
86.5,86.8384399414062,86.5,86.7142857142857
86.5,86.8289566040039,86.5,86.75
87.25,86.8406372070312,86.5,86.7
87,86.8450164794922,86.5,86.625
