Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
96.25,96.25,97.375,97.5
96.25,96.25,97.75,98.3
95.75,96.0831909179688,98.25,98.0833333333333
96.25,96.1249694824219,98.75,98.1785714285714
101.25,97.1530456542969,98.75,97.875
104.25,98.3412857055664,98.75,98
101.5,98.7954559326172,98.375,98.4642857142857
97,98.5690689086914,98.25,99
98.75,98.5894012451172,98.125,99.3928571428571
97.75,98.5042724609375,98,99.4285714285714
98.75,98.5270004272461,97.875,98.9285714285714
99.5,98.6097869873047,97.875,98.6785714285714
100,98.7193832397461,97.875,98.3928571428571
99.75,98.7951354980469,97.875,98.3928571428571
98,98.740348815918,97.875,97.7142857142857
97.75,98.6760787963867,97.75,96.8571428571429
98.25,98.6499252319336,97.375,95.75
94,98.3789367675781,95.5,94.4642857142857
91.75,98.0109329223633,92.875,93.3214285714286
91,97.639045715332,91.375,92.2142857142857
90.5,97.2762222290039,90.875,91.1785714285714
90.25,96.933219909668,90.625,90.6428571428571
89.5,96.5838623046875,90.5,90.3928571428571
89.5,96.2626419067383,90.5,90.3571428571429
90.25,95.9990692138672,90.375,90.3214285714286
90.5,95.7656173706055,90.25,90.2857142857143
90.25,95.538459777832,90.25,90.2142857142857
90,95.3168334960938,90.25,90.2142857142857
90.75,95.1390075683594,90.25,90.25
90.5,94.9629898071289,90.25,90.2857142857143
90.25,94.7885208129883,90.25,90.25
90,94.6153564453125,90.25,90.25
90.25,94.4609680175781,90.25,90.25
90.25,94.3151702880859,90.25,90.3214285714286
90.25,94.1772308349609,90.375,90.3214285714286
90,94.0381851196289,90.5,90.3571428571429
90.5,93.9225540161133,90.5,90.4285714285714
90.25,93.8046035766602,90.625,90.5357142857143
90.75,93.708122253418,90.75,90.8571428571429
90.75,93.6161575317383,90.75,91.2857142857143
91,93.5360488891602,90.875,91.75
92.5,93.5047760009766,91,92.2857142857143
93.25,93.4971923828125,91.75,92.8571428571429
94.25,93.5193099975586,92.5,93.3214285714286
93.5,93.5187530517578,92.875,93.6428571428571
95,93.5612182617188,93.25,93.8333333333333
95.5,93.6161651611328,93.25,94
94.75,93.64794921875,93.25,94.125
94,93.65771484375,93.375,94.3
93.25,93.6465148925781,93.5,94.3125
