Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
78.25,78.25,78.25,78.375
78.5,78.3750305175781,78.25,78.35
78.75,78.5001220703125,78.375,78.3333333333333
78.5,78.5000915527344,78.5,78.3214285714286
78.25,78.4499206542969,78.5,78.3333333333333
78.25,78.4164505004883,78.5,78.3571428571429
78.25,78.3925170898438,78.375,78.3928571428571
78.25,78.3745498657227,78.25,78.3928571428571
78.25,78.3605575561523,78.25,78.3928571428571
78.5,78.3747024536133,78.25,78.3571428571429
78.5,78.3862915039062,78.25,78.3571428571429
78.5,78.3959655761719,78.25,78.3571428571429
78.5,78.404167175293,78.25,78.3571428571429
78.5,78.4112091064453,78.25,78.3214285714286
78.25,78.4001007080078,78.25,78.25
78.25,78.3903579711914,78.25,78.1428571428571
78,78.3663940429688,78.125,78
77.5,78.3159027099609,78,77.8571428571429
77.5,78.2706069946289,78,77.75
77.75,78.2429885864258,78,77.6785714285714
77.75,78.2179336547852,78,77.6428571428571
77.5,78.1828842163086,78,77.6428571428571
77.5,78.1507873535156,78,77.6428571428571
77.5,78.1212768554688,78,77.7142857142857
77.75,78.1050033569336,78,77.8214285714286
77.75,78.0899353027344,78,77.9285714285714
78,78.0862350463867,78,78
78.25,78.0927886962891,78,78.0714285714286
78.5,78.108642578125,78,78.1428571428571
78.5,78.1234893798828,78,78.1785714285714
78.5,78.1374282836914,78,78.1785714285714
78.25,78.1415023803711,78,78.1785714285714
78,78.1364974975586,78,78.1785714285714
78.25,78.1404266357422,78,78.1428571428571
78,78.1356582641602,78,78.0714285714286
78,78.1311416625977,78,78.0357142857143
78,78.1268539428711,78,78
78,78.1227798461914,78,78
78,78.1189041137695,78,78
77.5,78.0996627807617,78,78
77.75,78.0889587402344,78,78
78,78.0862731933594,78,78
78.25,78.0911483764648,78,78
78,78.0884704589844,78,78
78,78.0859069824219,78,78
78,78.0834426879883,78,78
78,78.0810775756836,78,78
78,78.0788040161133,78,78
78,78.0766143798828,78,78
78,78.0745086669922,78,78
