Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
81.5,81.5,81.375,81.375
81.25,81.3749694824219,81.5,81.4
80.75,81.1664733886719,81.375,81.2916666666667
81.75,81.3126068115234,81.25,81.2142857142857
81,81.2499008178711,81.375,81.25
81.75,81.3336334228516,81.5,81.2857142857143
81.5,81.357551574707,81.375,81.1785714285714
80.5,81.2494201660156,81.25,81.1071428571429
80.75,81.1932983398438,81.375,81.2142857142857
81.5,81.2244033813477,81.25,81.2142857142857
81.5,81.2498931884766,81.25,81.25
80.75,81.2073593139648,81.25,81.1428571428571
80.75,81.1713027954102,81.125,81.1428571428571
81.5,81.1954650878906,81.125,81.1428571428571
81.5,81.2164459228516,81.125,81.2142857142857
81.25,81.218620300293,81.25,81.1428571428571
80.5,81.1745071411133,81.125,81.0714285714286
81.5,81.193473815918,81.125,81.0357142857143
80.5,81.1549758911133,81.25,81.1428571428571
81.25,81.1600189208984,81.25,81.1071428571429
81,81.1518859863281,81.25,81
81,81.1444702148438,81.25,81
80.5,81.1141815185547,81.25,81.1428571428571
81.75,81.1430130004883,81.25,81.1071428571429
81.25,81.147705078125,81.25,81.1071428571429
80.75,81.1308212280273,81.25,81.1071428571429
81.25,81.1357269287109,81.25,81.0714285714286
81.75,81.1603088378906,81.25,81.1071428571429
81.25,81.1638031005859,81.25,81.25
80.75,81.1481018066406,81.25,81.1428571428571
81.25,81.1518707275391,81.25,81.1428571428571
80.75,81.137336730957,81.25,81.2142857142857
81.25,81.1413192749023,81.25,81.2857142857143
81.75,81.1623916625977,81.25,81.2857142857143
81,81.1568832397461,81.25,81.3571428571429
81.25,81.1599807739258,81.25,81.3928571428571
81.25,81.1629257202148,81.375,81.4285714285714
81.75,81.1817779541016,81.375,81.5357142857143
82,81.2076187133789,81.375,81.6785714285714
82.75,81.2555694580078,81.375,81.7857142857143
81.25,81.2554016113281,81.625,82
81.5,81.2627868652344,81.75,82
82.25,81.2921752929688,81.75,82.0714285714286
82.75,81.3350067138672,81.75,82
82.5,81.3688049316406,81.75,81.9642857142857
82.75,81.4084014892578,81.75,81.8333333333333
81.25,81.4039154052734,81.75,81.9642857142857
81.75,81.4136199951172,81.75,82.0416666666667
81.25,81.4090805053711,81.875,82
81.75,81.4184417724609,81.75,81.8125
