Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
84.25,84.25,84.125,84.1875
84,84.1249694824219,84.25,84.15
84.25,84.1666793823242,84.25,84.125
84.25,84.1875457763672,84.25,84.1071428571429
84.25,84.2000732421875,84.125,84.125
84,84.1665725708008,84,84.1428571428571
84,84.1426239013672,84,84.1428571428571
84,84.124641418457,84,84.1428571428571
84,84.1106338500977,84.125,84.1071428571429
84.25,84.1247711181641,84.25,84.0714285714286
84.25,84.1363525390625,84.25,84.0357142857143
84.25,84.1460189819336,84.25,84.0714285714286
84,84.1345062255859,84.25,84.1071428571429
84,84.1246185302734,84.25,84.1428571428571
84,84.1160354614258,84.25,84.1785714285714
84,84.1085052490234,84.25,84.1785714285714
84.25,84.1171875,84.25,84.1785714285714
84.25,84.1249313354492,84.25,84.1785714285714
84.25,84.1318740844727,84.25,84.2142857142857
84.25,84.1381378173828,84.25,84.25
84.25,84.1438217163086,84.25,84.25
84.25,84.1490020751953,84.25,84.25
84.25,84.1537475585938,84.25,84.25
84.25,84.1581115722656,84.25,84.25
84.25,84.1621398925781,84.25,84.25
84.25,84.1658706665039,84.25,84.25
84.25,84.1693344116211,84.25,84.25
84.25,84.1725616455078,84.25,84.25
84.25,84.1755752563477,84.25,84.25
84.25,84.1783981323242,84.25,84.25
84.25,84.1810455322266,84.25,84.25
84.25,84.1835403442383,84.25,84.25
84.25,84.1858901977539,84.25,84.25
84.25,84.1881103515625,84.25,84.25
84.25,84.1902084350586,84.25,84.25
84.25,84.1921997070312,84.25,84.2857142857143
84.25,84.194091796875,84.25,84.3214285714286
84.25,84.1958847045898,84.25,84.3571428571429
84.5,84.2054901123047,84.375,84.3928571428571
84.5,84.2146453857422,84.5,84.4285714285714
84.5,84.2233810424805,84.5,84.5
84.75,84.2392730712891,84.5,84.5714285714286
84.75,84.2544784545898,84.5,84.6071428571429
84.5,84.2616882324219,84.5,84.6428571428571
84.5,84.2686004638672,84.5,84.7142857142857
84.75,84.2824020385742,84.5,84.75
84.75,84.295654296875,84.625,84.7857142857143
85,84.3153991699219,84.75,84.7916666666667
85,84.3343887329102,84.75,84.8
85,84.352668762207,84.75,84.875
